Trạng thái hóa đơn,Loại hóa đơn,Số hóa đơn,Ngày hóa đơn,Mã số thuế người bán,Công ty,Địa chỉ,Link tra cứu hóa đơn,Id của hóa đơn,STT dòng hàng,Tên hàng hóa,Mã hàng hóa,Đơn vị tính,Số lượng,Đơn giá chưa thuế,Thuế suất GTGT
VALID,VALID,13,2026-02-24T07:00:00Z,0107073378,CÔNG TY TNHH XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HTP VIỆT NAM,"Số 141, tổ 19D, ngách 153, ngõ 34 Vĩnh Tuy, Phường Vĩnh Hưng, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/239d34da-7abb-4ce0-aef4-0a852ef7cb6e/pdf/blob,239d34da-7abb-4ce0-aef4-0a852ef7cb6e,4,Miếng ghép đĩa đệm cột sống cổ_B000469.5 - L&K Biomed/ Hàn Quốc - 11/2030,,Cái,4.0,8500000.0,0
VALID,VALID,13,2026-02-24T07:00:00Z,0107073378,CÔNG TY TNHH XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HTP VIỆT NAM,"Số 141, tổ 19D, ngách 153, ngõ 34 Vĩnh Tuy, Phường Vĩnh Hưng, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/239d34da-7abb-4ce0-aef4-0a852ef7cb6e/pdf/blob,239d34da-7abb-4ce0-aef4-0a852ef7cb6e,9,Miếng ghép đĩa đệm cột sống lưng loại thẳng loại 5_B000471.7 - L&K Biomed/ Hàn Quốc - 02/2030,,Cái,1.0,8700000.0,0
VALID,VALID,13,2026-02-24T07:00:00Z,0107073378,CÔNG TY TNHH XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HTP VIỆT NAM,"Số 141, tổ 19D, ngách 153, ngõ 34 Vĩnh Tuy, Phường Vĩnh Hưng, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/239d34da-7abb-4ce0-aef4-0a852ef7cb6e/pdf/blob,239d34da-7abb-4ce0-aef4-0a852ef7cb6e,3,Vít cột sống cổ trước tự khoan các cỡ_B000469.4 - L&K Biomed/ Hàn Quốc - Vô hạn,,Cái,14.0,1000000.0,0
VALID,VALID,13,2026-02-24T07:00:00Z,0107073378,CÔNG TY TNHH XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HTP VIỆT NAM,"Số 141, tổ 19D, ngách 153, ngõ 34 Vĩnh Tuy, Phường Vĩnh Hưng, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/239d34da-7abb-4ce0-aef4-0a852ef7cb6e/pdf/blob,239d34da-7abb-4ce0-aef4-0a852ef7cb6e,7,Vít ốc khóa trong cột sống lưng ngực_B000471.3 - L&K Biomed/ Hàn Quốc - Vô hạn,,Cái,12.0,1000000.0,0
VALID,VALID,13,2026-02-24T07:00:00Z,0107073378,CÔNG TY TNHH XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HTP VIỆT NAM,"Số 141, tổ 19D, ngách 153, ngõ 34 Vĩnh Tuy, Phường Vĩnh Hưng, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/239d34da-7abb-4ce0-aef4-0a852ef7cb6e/pdf/blob,239d34da-7abb-4ce0-aef4-0a852ef7cb6e,2,Nẹp cột sống cổ trước 2 tầng có chốt khóa vít_B000469.2 - L&K Biomed/ Hàn Quốc - Vô hạn,,Cái,1.0,8300000.0,0
VALID,VALID,13,2026-02-24T07:00:00Z,0107073378,CÔNG TY TNHH XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HTP VIỆT NAM,"Số 141, tổ 19D, ngách 153, ngõ 34 Vĩnh Tuy, Phường Vĩnh Hưng, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/239d34da-7abb-4ce0-aef4-0a852ef7cb6e/pdf/blob,239d34da-7abb-4ce0-aef4-0a852ef7cb6e,6,Vít đa trục cột sống lưng ngực_B000471.1 - L&K Biomed/ Hàn Quốc - Vô hạn,,Cái,12.0,4500000.0,0
VALID,VALID,13,2026-02-24T07:00:00Z,0107073378,CÔNG TY TNHH XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HTP VIỆT NAM,"Số 141, tổ 19D, ngách 153, ngõ 34 Vĩnh Tuy, Phường Vĩnh Hưng, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/239d34da-7abb-4ce0-aef4-0a852ef7cb6e/pdf/blob,239d34da-7abb-4ce0-aef4-0a852ef7cb6e,1,Nẹp cột sống cổ trước 1 tầng có chốt khoá vít_B000469.1 - L&K Biomed/ Hàn Quốc - Vô hạn,,Cái,2.0,6700000.0,0
VALID,VALID,13,2026-02-24T07:00:00Z,0107073378,CÔNG TY TNHH XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HTP VIỆT NAM,"Số 141, tổ 19D, ngách 153, ngõ 34 Vĩnh Tuy, Phường Vĩnh Hưng, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/239d34da-7abb-4ce0-aef4-0a852ef7cb6e/pdf/blob,239d34da-7abb-4ce0-aef4-0a852ef7cb6e,5,Sản phẩm sinh học thay thế xương dạng gel 1cc_B000469.6 - Solvita/ Mỹ - 12/2027,,Hộp,3.0,5900000.0,0
VALID,VALID,13,2026-02-24T07:00:00Z,0107073378,CÔNG TY TNHH XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HTP VIỆT NAM,"Số 141, tổ 19D, ngách 153, ngõ 34 Vĩnh Tuy, Phường Vĩnh Hưng, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/239d34da-7abb-4ce0-aef4-0a852ef7cb6e/pdf/blob,239d34da-7abb-4ce0-aef4-0a852ef7cb6e,8,Nẹp dọc cột sống lưng ngực_B000471.4 - L&K Biomed/ Hàn Quốc - Vô hạn,,Cái,2.0,2500000.0,0
VALID,VALID,00007362,2026-02-24T07:00:00Z,2400645422,Công ty CP Gia Hưng Santerviet,"Số 141 đường Cả Trọng, Phường Bắc Giang, Bắc Ninh, Việt Nam.",https://portal.ubot.vn/api/invoices/0aa62ea7-e140-4895-ae33-22a09a26cd57/pdf/blob,0aa62ea7-e140-4895-ae33-22a09a26cd57,1,[A22031] Khung giá đỡ (stent) động mạch vành loại phủ thuốc có khả năng mở nhánh (Ultimaster Tansei)- Hãng sản xuất: Ashitaka Factory of Terumo Corporation- Xuất xứ: Nhật Bản,A22031,Cái,10.0,36980000.0,0
VALID,VALID,00007361,2026-02-24T07:00:00Z,2400645422,Công ty CP Gia Hưng Santerviet,"Số 141 đường Cả Trọng, Phường Bắc Giang, Bắc Ninh, Việt Nam.",https://portal.ubot.vn/api/invoices/95737231-154e-4b7a-ac8c-f9bcb760c0b1/pdf/blob,95737231-154e-4b7a-ac8c-f9bcb760c0b1,5,"[A73341] Vi ống thông thả stent thường (Vi ống thông can thiệp mạch thần kinh Rebar)- Hãng sản xuất: Micro Therapeutics, Inc. DBA ev3 Neurovascular- Xuất xứ: Mỹ",A73341,Cái,10.0,8095238.1,5.0
VALID,VALID,00007361,2026-02-24T07:00:00Z,2400645422,Công ty CP Gia Hưng Santerviet,"Số 141 đường Cả Trọng, Phường Bắc Giang, Bắc Ninh, Việt Nam.",https://portal.ubot.vn/api/invoices/95737231-154e-4b7a-ac8c-f9bcb760c0b1/pdf/blob,95737231-154e-4b7a-ac8c-f9bcb760c0b1,3,"[A72831] Ống thông dẫn đường mạch máu não (Ống thông can thiệp mạch thần kinh Navien)- Hãng sản xuất: Micro Therapeutics, Inc. DBA ev3 Neurovascular- Xuất xứ: Mỹ",A72831,Cái,6.0,19047619.0,5.0
VALID,VALID,00007361,2026-02-24T07:00:00Z,2400645422,Công ty CP Gia Hưng Santerviet,"Số 141 đường Cả Trọng, Phường Bắc Giang, Bắc Ninh, Việt Nam.",https://portal.ubot.vn/api/invoices/95737231-154e-4b7a-ac8c-f9bcb760c0b1/pdf/blob,95737231-154e-4b7a-ac8c-f9bcb760c0b1,6,[A31081] Bóng nong mạch vành áp lực thường kích thước nhỏ (Ryurei)- Hãng sản xuất: Ashitaka Factory of Terumo Corporation- Xuất xứ: Nhật Bản,A31081,Cái,30.0,5000000.0,5.0
VALID,VALID,00007361,2026-02-24T07:00:00Z,2400645422,Công ty CP Gia Hưng Santerviet,"Số 141 đường Cả Trọng, Phường Bắc Giang, Bắc Ninh, Việt Nam.",https://portal.ubot.vn/api/invoices/95737231-154e-4b7a-ac8c-f9bcb760c0b1/pdf/blob,95737231-154e-4b7a-ac8c-f9bcb760c0b1,1,"[A73291] Vi ống thông đầu thẳng (Vi ống thông can thiệp mạch thần kinh Echelon thẳng)- Hãng sản xuất: Micro Therapeutics, Inc. DBA ev3 Neurovascular- Xuất xứ: Mỹ",A73291,Cái,39.0,9523809.513,5.0
VALID,VALID,00007361,2026-02-24T07:00:00Z,2400645422,Công ty CP Gia Hưng Santerviet,"Số 141 đường Cả Trọng, Phường Bắc Giang, Bắc Ninh, Việt Nam.",https://portal.ubot.vn/api/invoices/95737231-154e-4b7a-ac8c-f9bcb760c0b1/pdf/blob,95737231-154e-4b7a-ac8c-f9bcb760c0b1,2,"[A34021] Bóng tắc mạch chẹn cổ túi phình mạch thẳng (Bóng tắc mạch Hyperglide)- Hãng sản xuất: Micro Therapeutics, Inc. DBA ev3 Neurovascular- Xuất xứ: Mỹ",A34021,Cái,4.0,16190476.25,5.0
VALID,VALID,00007361,2026-02-24T07:00:00Z,2400645422,Công ty CP Gia Hưng Santerviet,"Số 141 đường Cả Trọng, Phường Bắc Giang, Bắc Ninh, Việt Nam.",https://portal.ubot.vn/api/invoices/95737231-154e-4b7a-ac8c-f9bcb760c0b1/pdf/blob,95737231-154e-4b7a-ac8c-f9bcb760c0b1,9,[A71341] Catheter (ống thông) chụp động mạch vành hai bên phải và trái đường động mạch quay (Outlook)- Hãng sản xuất: Ashitaka Factory of Terumo Corporation- Xuất xứ: Nhật Bản,A71341,Cái,96.0,626666.667,5.0
VALID,VALID,00007361,2026-02-24T07:00:00Z,2400645422,Công ty CP Gia Hưng Santerviet,"Số 141 đường Cả Trọng, Phường Bắc Giang, Bắc Ninh, Việt Nam.",https://portal.ubot.vn/api/invoices/95737231-154e-4b7a-ac8c-f9bcb760c0b1/pdf/blob,95737231-154e-4b7a-ac8c-f9bcb760c0b1,4,"[A23041] Khung giá đỡ (stent) sử dụng lấy huyết khối trong điều trị mạch não ( Giá đỡ mạch thần kinh Solitaire X)- Hãng sản xuất: Micro Therapeutics, Inc. DBA ev3 Neurovascular- Xuất xứ: Mỹ",A23041,Cái,3.0,42857143.0,5.0
VALID,VALID,00007361,2026-02-24T07:00:00Z,2400645422,Công ty CP Gia Hưng Santerviet,"Số 141 đường Cả Trọng, Phường Bắc Giang, Bắc Ninh, Việt Nam.",https://portal.ubot.vn/api/invoices/95737231-154e-4b7a-ac8c-f9bcb760c0b1/pdf/blob,95737231-154e-4b7a-ac8c-f9bcb760c0b1,7,[A32071] Bóng nong mạch vành áp lực cao phủ ái nước có cản quang (Accuforce)- Hãng sản xuất: Ashitaka Factory of Terumo Corporation- Xuất xứ: Nhật Bản,A32071,Cái,18.0,5000000.0,5.0
VALID,VALID,00007361,2026-02-24T07:00:00Z,2400645422,Công ty CP Gia Hưng Santerviet,"Số 141 đường Cả Trọng, Phường Bắc Giang, Bắc Ninh, Việt Nam.",https://portal.ubot.vn/api/invoices/95737231-154e-4b7a-ac8c-f9bcb760c0b1/pdf/blob,95737231-154e-4b7a-ac8c-f9bcb760c0b1,8,[A02701] Micro catheter (vi ống thông) nhỏ dạng đồng trục kèm dây dẫn (Progreat 2.7Fr coaxial (PP))- Hãng sản xuất: Ashitaka Factory of Terumo Corporation- Xuất xứ: Nhật Bản,A02701,Cái,72.0,7900000.0,5.0
VALID,VALID,00007361,2026-02-24T07:00:00Z,2400645422,Công ty CP Gia Hưng Santerviet,"Số 141 đường Cả Trọng, Phường Bắc Giang, Bắc Ninh, Việt Nam.",https://portal.ubot.vn/api/invoices/95737231-154e-4b7a-ac8c-f9bcb760c0b1/pdf/blob,95737231-154e-4b7a-ac8c-f9bcb760c0b1,10,"[A01831] Dây dẫn đường cho bóng và stent loại ái nước đầu linh hoạt, dễ lái (Runthrough NS PTCA Guide Wire)- Hãng sản xuất: Ashitaka Factory of Terumo Corporation- Xuất xứ: Nhật Bản",A01831,Cái,115.0,2190476.191,5.0
VALID,VALID,2782,2026-02-24T07:00:00Z,2700349706,CÔNG TY CỔ PHẦN NHỰA Y TẾ VIỆT NAM,"Lô B5 - Khu công nghiệp Tam Điệp, Phường Tam Điệp, Tỉnh Ninh Bình, Việt Nam",https://portal.ubot.vn/api/invoices/1d719db4-3320-41cc-9d60-6eff2428d1c9/pdf/blob,1d719db4-3320-41cc-9d60-6eff2428d1c9,1,"( D06582 ) Sonde hút đờm, hút dịch các cỡ; Mã:; DHD: MPV; Hãng sản xuất: MPV; Nước sản xuất:; Việt Nam",D06582,Cái,10000.0,2523.8095,5.0
VALID,VALID,00000184,2026-02-24T07:00:00Z,0110293503,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HƯNG BÌNH,"Số 12A lô 9C, Khu đô thị mới Định Công, Phường Phương Liệt, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/30d0adbb-b3f5-4809-a542-7f22c4169b52/pdf/blob,30d0adbb-b3f5-4809-a542-7f22c4169b52,5,[A36121] - Bóng nong động mạch cảnh.Hãng/Nước sản xuất:Boston Scientific Corporation/Mỹ,A36121,Cái,8.0,7133333.0,5.0
VALID,VALID,00000184,2026-02-24T07:00:00Z,0110293503,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HƯNG BÌNH,"Số 12A lô 9C, Khu đô thị mới Định Công, Phường Phương Liệt, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/30d0adbb-b3f5-4809-a542-7f22c4169b52/pdf/blob,30d0adbb-b3f5-4809-a542-7f22c4169b52,6,[A71561] - Catheter nối dài hỗ trợ can thiệp tắc động mạch vành mạn tính. Hãng/Nước sản xuất: Boston Scientific Corporation/Mỹ,A71561,Cái,1.0,11380952.0,5.0
VALID,VALID,00000184,2026-02-24T07:00:00Z,0110293503,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HƯNG BÌNH,"Số 12A lô 9C, Khu đô thị mới Định Công, Phường Phương Liệt, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/30d0adbb-b3f5-4809-a542-7f22c4169b52/pdf/blob,30d0adbb-b3f5-4809-a542-7f22c4169b52,10,[A33221] - Bóng nong can thiệp mạch máu ngoại biên.Hãng/Nước sản xuất: Boston Scientific Corporation/Mỹ,A33221,Cái,1.0,7133333.0,5.0
VALID,VALID,00000184,2026-02-24T07:00:00Z,0110293503,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HƯNG BÌNH,"Số 12A lô 9C, Khu đô thị mới Định Công, Phường Phương Liệt, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/30d0adbb-b3f5-4809-a542-7f22c4169b52/pdf/blob,30d0adbb-b3f5-4809-a542-7f22c4169b52,8,[A01741] - Dây dẫn can thiệp mạch vành ái nước có đầu chắn xạ. Hãng/Nước sản xuất: Boston Scientific Limited/Costa Rica,A01741,Cái,3.0,2000000.0,5.0
VALID,VALID,00000184,2026-02-24T07:00:00Z,0110293503,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HƯNG BÌNH,"Số 12A lô 9C, Khu đô thị mới Định Công, Phường Phương Liệt, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/30d0adbb-b3f5-4809-a542-7f22c4169b52/pdf/blob,30d0adbb-b3f5-4809-a542-7f22c4169b52,4,[A36061] - Bóng nong mạch vành có gắn lưỡi dao nhỏ điều trị tổn thương tái hẹp trong stent. Hãng/Nước sản xuất: Boston Scientific Limited/Ireland,A36061,Cái,6.0,20952381.0,5.0
VALID,VALID,00000184,2026-02-24T07:00:00Z,0110293503,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HƯNG BÌNH,"Số 12A lô 9C, Khu đô thị mới Định Công, Phường Phương Liệt, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/30d0adbb-b3f5-4809-a542-7f22c4169b52/pdf/blob,30d0adbb-b3f5-4809-a542-7f22c4169b52,9,[A22091] - Stent động mạch vành phủ thuốc trên nền polymer tự tiêu. Hãng/Nước sản xuất: Boston Scientific Corporation/Mỹ,A22091,Cái,7.0,45500000.0,0
VALID,VALID,00000184,2026-02-24T07:00:00Z,0110293503,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HƯNG BÌNH,"Số 12A lô 9C, Khu đô thị mới Định Công, Phường Phương Liệt, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/30d0adbb-b3f5-4809-a542-7f22c4169b52/pdf/blob,30d0adbb-b3f5-4809-a542-7f22c4169b52,7,[A01721] - Dây dẫn can thiệp mạch ngoại vi ái nước đầu uốn cong linh hoạt.Hãng/Nước sản xuất: Boston Scientific Corporation/Costa Rica,A01721,Cái,15.0,2752381.0,5.0
VALID,VALID,00000184,2026-02-24T07:00:00Z,0110293503,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HƯNG BÌNH,"Số 12A lô 9C, Khu đô thị mới Định Công, Phường Phương Liệt, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/30d0adbb-b3f5-4809-a542-7f22c4169b52/pdf/blob,30d0adbb-b3f5-4809-a542-7f22c4169b52,1,[A00161] - Bộ đầu dò siêu âm trong lòng mạch vành.Hãng/Nước sản xuất:Boston Scientific Corporation/Costa Rica,A00161,Bộ,8.0,30476191.0,5.0
VALID,VALID,00000184,2026-02-24T07:00:00Z,0110293503,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HƯNG BÌNH,"Số 12A lô 9C, Khu đô thị mới Định Công, Phường Phương Liệt, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/30d0adbb-b3f5-4809-a542-7f22c4169b52/pdf/blob,30d0adbb-b3f5-4809-a542-7f22c4169b52,2,[A32171] - Bóng nong mạch vành áp lực cao. Hãng/Nước sản xuất: Boston Scientific Corporation/Mỹ,A32171,Cái,6.0,5238095.0,5.0
VALID,VALID,00000184,2026-02-24T07:00:00Z,0110293503,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HƯNG BÌNH,"Số 12A lô 9C, Khu đô thị mới Định Công, Phường Phương Liệt, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/30d0adbb-b3f5-4809-a542-7f22c4169b52/pdf/blob,30d0adbb-b3f5-4809-a542-7f22c4169b52,3,[A33211] - Bóng nong mạch máu ngoại biên áp lực cao.Hãng /nước sản xuất: Boston Scientific Medical Device (Malaysia) SDN BHD/Malaysia,A33211,Cái,1.0,8000000.0,5.0
VALID,VALID,00000184,2026-02-24T07:00:00Z,0110293503,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HƯNG BÌNH,"Số 12A lô 9C, Khu đô thị mới Định Công, Phường Phương Liệt, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/30d0adbb-b3f5-4809-a542-7f22c4169b52/pdf/blob,30d0adbb-b3f5-4809-a542-7f22c4169b52,11,"[A27221] - Khung giá đỡ (Stent) động mạch ngoại vi loại tự nở, sử dụng cho động mạch chủ chậu.Hãng/Nước sản xuất: Boston Scientific Limited/Ireland",A27221,Cái,2.0,27900000.0,0
VALID,VALID,12,2026-02-24T07:00:00Z,0107073378,CÔNG TY TNHH XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HTP VIỆT NAM,"Số 141, tổ 19D, ngách 153, ngõ 34 Vĩnh Tuy, Phường Vĩnh Hưng, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/ce843560-eac6-411b-8847-95d8c403d21f/pdf/blob,ce843560-eac6-411b-8847-95d8c403d21f,4,Kim chọc dò thân đốt sống_B000474.4 - G21 S.r.l/ Ý - 06/2028,,Cái,2.0,2761905.0,5.0
VALID,VALID,12,2026-02-24T07:00:00Z,0107073378,CÔNG TY TNHH XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HTP VIỆT NAM,"Số 141, tổ 19D, ngách 153, ngõ 34 Vĩnh Tuy, Phường Vĩnh Hưng, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/ce843560-eac6-411b-8847-95d8c403d21f/pdf/blob,ce843560-eac6-411b-8847-95d8c403d21f,2,Bộ trộn xi măng kín kèm theo xi lanh bơm_B000479.3 - G21 S.r.l/ Ý - 07/2028,,Bộ,1.0,2476190.0,5.0
VALID,VALID,12,2026-02-24T07:00:00Z,0107073378,CÔNG TY TNHH XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HTP VIỆT NAM,"Số 141, tổ 19D, ngách 153, ngõ 34 Vĩnh Tuy, Phường Vĩnh Hưng, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/ce843560-eac6-411b-8847-95d8c403d21f/pdf/blob,ce843560-eac6-411b-8847-95d8c403d21f,1,Súng bơm xi măng áp lực cao_B000479.1 - G21 S.r.l/ Ý - 08/2028,,Cái,1.0,5619048.0,5.0
VALID,VALID,12,2026-02-24T07:00:00Z,0107073378,CÔNG TY TNHH XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ HTP VIỆT NAM,"Số 141, tổ 19D, ngách 153, ngõ 34 Vĩnh Tuy, Phường Vĩnh Hưng, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/ce843560-eac6-411b-8847-95d8c403d21f/pdf/blob,ce843560-eac6-411b-8847-95d8c403d21f,3,Xi măng sinh học có cản quang_B000479.4 - G21 S.r.l/ Ý - 02/2028,,Gói,1.0,4095238.0,5.0
VALID,VALID,00000089,2026-02-24T07:00:00Z,0101770742,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ VÀ VẬT TƯ Y TẾ HÀ NỘI,"Số nhà 55, ngõ 7, đường Nguyên Hồng, Phường Giảng Võ, TP Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/7a723153-3721-42e2-9b00-f87c3454d7d3/pdf/blob,7a723153-3721-42e2-9b00-f87c3454d7d3,2,Ổ cối - Bộ khớp háng bán phần không xi măng chuôi chống xoay - C00062.2 - HSD: 12/2031 (Hãng sx/ Nước sx: Stemcup/ Thụy Sỹ (Atesos phân phối),,Cái,1.0,10900000.0,0
VALID,VALID,00000089,2026-02-24T07:00:00Z,0101770742,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ VÀ VẬT TƯ Y TẾ HÀ NỘI,"Số nhà 55, ngõ 7, đường Nguyên Hồng, Phường Giảng Võ, TP Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/7a723153-3721-42e2-9b00-f87c3454d7d3/pdf/blob,7a723153-3721-42e2-9b00-f87c3454d7d3,3,Đầu xương đùi - Bộ khớp háng bán phần không xi măng chuôi chống xoay - C00062.3 - HSD: 05/2034 (Hãng sx/ Nước sx: Stemcup/ Thụy Sỹ (Atesos phân phối),,Cái,1.0,8900000.0,0
VALID,VALID,00000089,2026-02-24T07:00:00Z,0101770742,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ VÀ VẬT TƯ Y TẾ HÀ NỘI,"Số nhà 55, ngõ 7, đường Nguyên Hồng, Phường Giảng Võ, TP Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/7a723153-3721-42e2-9b00-f87c3454d7d3/pdf/blob,7a723153-3721-42e2-9b00-f87c3454d7d3,1,Chuôi khớp - Bộ khớp háng bán phần không xi măng chuôi chống xoay - C00062.1 - HSD: 10/06/2030 (Hãng sx/ Nước sx: Atesos/Thụy Sỹ ),,Cái,1.0,22400000.0,0
VALID,VALID,00000342,2026-02-24T07:00:00Z,0101491266,CÔNG TY TNHH HÀ NỘI IEC,"Số 65B Tôn Đức Thắng, Phường Văn Miếu - Quốc Tử Giám, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/3f856d84-c73d-4783-ad9f-16f3c26a4452/pdf/blob,3f856d84-c73d-4783-ad9f-16f3c26a4452,4,"Nẹp khóa đầu dưới xương chày trong, các cỡ_B001231.1 - Vô hạn",,Cái,1.0,10400000.0,0
VALID,VALID,00000342,2026-02-24T07:00:00Z,0101491266,CÔNG TY TNHH HÀ NỘI IEC,"Số 65B Tôn Đức Thắng, Phường Văn Miếu - Quốc Tử Giám, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/3f856d84-c73d-4783-ad9f-16f3c26a4452/pdf/blob,3f856d84-c73d-4783-ad9f-16f3c26a4452,13,"Vít nén ép 3.5mm, các cỡ_B001234.3 - Vô hạn",,Cái,3.0,340000.0,0
VALID,VALID,00000342,2026-02-24T07:00:00Z,0101491266,CÔNG TY TNHH HÀ NỘI IEC,"Số 65B Tôn Đức Thắng, Phường Văn Miếu - Quốc Tử Giám, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/3f856d84-c73d-4783-ad9f-16f3c26a4452/pdf/blob,3f856d84-c73d-4783-ad9f-16f3c26a4452,1,"Nẹp khóa bản nhỏ, thẳng, các cỡ_B001298.1 - Vô hạn",,Cái,7.0,4550000.0,0
VALID,VALID,00000342,2026-02-24T07:00:00Z,0101491266,CÔNG TY TNHH HÀ NỘI IEC,"Số 65B Tôn Đức Thắng, Phường Văn Miếu - Quốc Tử Giám, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/3f856d84-c73d-4783-ad9f-16f3c26a4452/pdf/blob,3f856d84-c73d-4783-ad9f-16f3c26a4452,9,"Nẹp khóa đầu dưới xương mác, trái phải, các cỡ_B001233.1 - Vô hạn",,Cái,3.0,6500000.0,0
VALID,VALID,00000342,2026-02-24T07:00:00Z,0101491266,CÔNG TY TNHH HÀ NỘI IEC,"Số 65B Tôn Đức Thắng, Phường Văn Miếu - Quốc Tử Giám, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/3f856d84-c73d-4783-ad9f-16f3c26a4452/pdf/blob,3f856d84-c73d-4783-ad9f-16f3c26a4452,10,"Vít khóa 3.5 mm, các cỡ_B001233.2- Vô hạn",,Cái,21.0,395000.0,0
VALID,VALID,00000342,2026-02-24T07:00:00Z,0101491266,CÔNG TY TNHH HÀ NỘI IEC,"Số 65B Tôn Đức Thắng, Phường Văn Miếu - Quốc Tử Giám, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/3f856d84-c73d-4783-ad9f-16f3c26a4452/pdf/blob,3f856d84-c73d-4783-ad9f-16f3c26a4452,8,"Vít nén ép 4.5 mm, các cỡ_B001232.3 - Vô hạn",,Cái,1.0,365000.0,0
VALID,VALID,00000342,2026-02-24T07:00:00Z,0101491266,CÔNG TY TNHH HÀ NỘI IEC,"Số 65B Tôn Đức Thắng, Phường Văn Miếu - Quốc Tử Giám, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/3f856d84-c73d-4783-ad9f-16f3c26a4452/pdf/blob,3f856d84-c73d-4783-ad9f-16f3c26a4452,17,Nẹp khóa mâm chày chữ T_B000257.1 - Vô hạn,,Cái,1.0,8150000.0,0
